gesture,landmark_0,landmark_1,landmark_2,landmark_3,landmark_4,landmark_5,landmark_6,landmark_7,landmark_8,landmark_9,landmark_10,landmark_11,landmark_12,landmark_13,landmark_14,landmark_15,landmark_16,landmark_17,landmark_18,landmark_19,landmark_20,landmark_21,landmark_22,landmark_23,landmark_24,landmark_25,landmark_26,landmark_27,landmark_28,landmark_29,landmark_30,landmark_31,landmark_32,landmark_33,landmark_34,landmark_35,landmark_36,landmark_37,landmark_38,landmark_39,landmark_40,landmark_41,landmark_42,landmark_43,landmark_44,landmark_45,landmark_46,landmark_47,landmark_48,landmark_49,landmark_50,landmark_51,landmark_52,landmark_53,landmark_54,landmark_55,landmark_56,landmark_57,landmark_58,landmark_59,landmark_60,landmark_61,landmark_62
open_palm,0.7761484,0.910746,1.3941686e-06,0.6317209,0.9135128,-0.09801632,0.4915385,0.8226753,-0.14450039,0.36561888,0.77096486,-0.18087298,0.24543324,0.7584911,-0.2187663,0.5711695,0.48335913,-0.0741332,0.5363125,0.2940932,-0.12420414,0.51815116,0.15833807,-0.17347978,0.5118803,0.042584628,-0.21161516,0.6747622,0.4345309,-0.06520966,0.66253644,0.23106608,-0.106436566,0.6585541,0.10037479,-0.14995806,0.6644514,-0.008633673,-0.18519239,0.78056,0.43735924,-0.06837974,0.78685075,0.24626403,-0.12124888,0.80107284,0.12777841,-0.15414007,0.8173021,0.02647373,-0.17661631,0.8815776,0.48696896,-0.07987577,0.92556214,0.33527762,-0.13502695,0.9552071,0.2352425,-0.15651917,0.97854316,0.14680555,-0.16891105
open_palm,0.7129528,0.88333756,1.4431131e-06,0.5703306,0.8560568,-0.10196163,0.43006027,0.76244533,-0.16452819,0.29588795,0.7000646,-0.21722697,0.17363355,0.6782504,-0.27073056,0.51229095,0.39638212,-0.09576129,0.47130722,0.18989336,-0.15720189,0.4507456,0.053057812,-0.21220268,0.4430347,-0.06568763,-0.2531366,0.6164306,0.35062292,-0.08982063,0.59886765,0.12815961,-0.13961026,0.59072536,-0.010102786,-0.18518883,0.5938715,-0.12946135,-0.22126853,0.7212631,0.35894743,-0.095728785,0.732971,0.14951074,-0.14925362,0.74135363,0.022948653,-0.18137299,0.7526619,-0.08692767,-0.20455128,0.82342774,0.41386613,-0.111014105,0.8713635,0.25290394,-0.16003191,0.9024446,0.15043673,-0.17800097,0.9282145,0.058967717,-0.18915297
open_palm,0.6761427,0.85256547,1.3898805e-06,0.5290403,0.82201356,-0.10128754,0.38221326,0.72471845,-0.16397643,0.24447124,0.65879864,-0.2165955,0.122604094,0.6350015,-0.26944274,0.46656483,0.35107547,-0.09321087,0.42628312,0.14352597,-0.15406421,0.40697306,0.0077670002,-0.20866968,0.39907905,-0.10851949,-0.24915282,0.5693932,0.30362839,-0.08707435,0.5525862,0.07922343,-0.13596864,0.5454778,-0.0582506,-0.17996004,0.5489069,-0.17578575,-0.2148258,0.6732871,0.3101495,-0.093081474,0.6852611,0.09830642,-0.14393318,0.6926064,-0.031091852,-0.17423414,0.70348126,-0.14335568,-0.19653568,0.77533543,0.3627579,-0.10874973,0.81831944,0.19735582,-0.15383805,0.844724,0.09093808,-0.17007248,0.86722594,-0.0050331824,-0.18052407
open_palm,0.64772624,0.8437087,1.3383544e-06,0.49861184,0.8113222,-0.100838624,0.35211337,0.7161791,-0.1644614,0.21587145,0.65078235,-0.21825382,0.09618012,0.6249368,-0.2721755,0.4347117,0.33675346,-0.09469902,0.39199919,0.12906405,-0.15712042,0.37009674,-0.0058933557,-0.2127068,0.3587372,-0.121183895,-0.2537704,0.53706914,0.28668922,-0.08968342,0.51703495,0.061326396,-0.14040814,0.50764894,-0.077378154,-0.18531504,0.5080767,-0.19591081,-0.22063759,0.64087284,0.29213646,-0.0968171,0.65089273,0.07728746,-0.14913888,0.6575886,-0.05442245,-0.18056889,0.6671026,-0.16912256,-0.20346773,0.74347126,0.3444549,-0.11355195,0.7862595,0.17504784,-0.15942734,0.811885,0.06572859,-0.17638147,0.8338358,-0.03358901,-0.18728337
open_palm,0.6075516,0.8290404,1.2798967e-06,0.4542305,0.7934016,-0.100218534,0.30605388,0.699988,-0.16576186,0.16926587,0.6358133,-0.22170746,0.051305573,0.60897255,-0.27766782,0.386371,0.3106568,-0.09793464,0.34011883,0.09988386,-0.16286476,0.31520146,-0.035358995,-0.21968189,0.2995257,-0.14944324,-0.26124933,0.4886322,0.25701267,-0.09437131,0.46395835,0.027725447,-0.14747843,0.4509984,-0.11363896,-0.19303253,0.44701368,-0.23362689,-0.22845836,0.5928947,0.26112127,-0.10289733,0.59944284,0.03933824,-0.15627512,0.6039045,-0.09697661,-0.1882323,0.61057365,-0.21556973,-0.21140027,0.69663817,0.31280366,-0.12101309,0.7375714,0.13676515,-0.16662201,0.7608301,0.022587333,-0.18353112,0.78105944,-0.08181732,-0.19441627
open_palm,0.5932369,0.8331064,1.2508565e-06,0.4391256,0.79678947,-0.09947054,0.29243565,0.70782834,-0.16591375,0.15577315,0.6470397,-0.22312784,0.037660394,0.6221838,-0.2807601,0.3712688,0.3182032,-0.10150745,0.3229837,0.108063795,-0.16857561,0.29654044,-0.027513111,-0.22642462,0.2791923,-0.14304894,-0.2687467,0.47307977,0.2622829,-0.099349305,0.445916,0.03243144,-0.15511294,0.43121368,-0.110942066,-0.20196831,0.42512923,-0.23420875,-0.2382844,0.5775007,0.26625848,-0.10901861,0.5826432,0.041835852,-0.1654089,0.5864115,-0.097501874,-0.19904374,0.59136236,-0.21970582,-0.22306553,0.6819674,0.31864178,-0.12796628,0.72459376,0.13907416,-0.17604956,0.74795675,0.020922396,-0.19435613,0.7678008,-0.08832542,-0.20616344
open_palm,0.5984889,0.8498572,1.2285979e-06,0.45060125,0.81368303,-0.0941715,0.31236145,0.7302828,-0.1579979,0.18261968,0.67593396,-0.21353765,0.06868769,0.6561023,-0.2702633,0.38317496,0.36283085,-0.09977021,0.33424363,0.15623902,-0.16583934,0.306957,0.022055438,-0.2221932,0.28854135,-0.094447225,-0.2635082,0.47985396,0.3101433,-0.09981191,0.45036936,0.08277546,-0.15544088,0.43318263,-0.062141746,-0.20229292,0.42380247,-0.18950902,-0.23850803,0.5784975,0.31464988,-0.11089885,0.5792376,0.09329213,-0.16725315,0.57995087,-0.047687575,-0.20183763,0.58083284,-0.17261125,-0.22650006,0.67763823,0.36460158,-0.130645,0.71620274,0.19023009,-0.17844819,0.73701507,0.073307194,-0.19719389,0.75367105,-0.03619804,-0.20970027
open_palm,0.6144158,0.8612029,1.1892979e-06,0.47449064,0.82650864,-0.08541847,0.3437053,0.7473508,-0.14296502,0.22054124,0.6944156,-0.19353758,0.11152488,0.67748326,-0.24536431,0.40848714,0.40894288,-0.08698277,0.3627364,0.21278551,-0.1471506,0.33816347,0.08345727,-0.1989963,0.32215965,-0.03045174,-0.23725125,0.4967371,0.35987702,-0.08849461,0.46882376,0.14116697,-0.13902207,0.45169145,-0.00030938984,-0.18236043,0.44158173,-0.12644063,-0.21582356,0.587166,0.36301374,-0.100353755,0.58575547,0.1526172,-0.15164998,0.58314085,0.014424399,-0.18391362,0.5806108,-0.107905105,-0.20703414,0.6790987,0.40812245,-0.120280944,0.7124198,0.24374358,-0.16353485,0.72880304,0.13155729,-0.18047011,0.741214,0.026736084,-0.1920124
open_palm,0.6291967,0.8711139,1.1629137e-06,0.49790603,0.838865,-0.076759,0.37691382,0.76320124,-0.12758893,0.26347643,0.71163255,-0.17257132,0.16197357,0.6988495,-0.21881345,0.4349192,0.45416537,-0.07458444,0.39186215,0.2691496,-0.12849762,0.36855608,0.14569902,-0.17553341,0.3531652,0.036330663,-0.21055157,0.5149649,0.40947565,-0.07748913,0.48763004,0.20107801,-0.12295916,0.46924907,0.06320186,-0.16317113,0.4567337,-0.060762357,-0.19409385,0.59653276,0.41157156,-0.09001131,0.5926229,0.2132229,-0.13655478,0.5872685,0.07851671,-0.16757938,0.58157116,-0.040712737,-0.18996929,0.6801096,0.4521111,-0.10995178,0.7087766,0.3006061,-0.1493867,0.72117823,0.19545028,-0.16556984,0.72943574,0.09692881,-0.17690332
open_palm,0.6490983,0.8789736,1.2027853e-06,0.5225967,0.85017586,-0.074033245,0.407137,0.7762257,-0.121690094,0.2980772,0.72445625,-0.16360107,0.20061573,0.7153524,-0.20628539,0.46065658,0.48258442,-0.0670345,0.41981283,0.3075038,-0.11637447,0.39790088,0.189043,-0.15973294,0.38339466,0.084881485,-0.19225389,0.5362488,0.43931013,-0.06922227,0.5101742,0.239634,-0.11101757,0.49135885,0.1050123,-0.14832522,0.4773899,-0.016410325,-0.17666261,0.61306536,0.43999463,-0.081011444,0.6077463,0.2492818,-0.12454142,0.6006104,0.11929856,-0.15458694,0.59232664,0.0034578114,-0.17616144,0.69223225,0.47676474,-0.10003036,0.71917397,0.33413833,-0.13748786,0.72927475,0.23457222,-0.15378655,0.73456883,0.14027661,-0.1651735
