gesture,landmark_0,landmark_1,landmark_2,landmark_3,landmark_4,landmark_5,landmark_6,landmark_7,landmark_8,landmark_9,landmark_10,landmark_11,landmark_12,landmark_13,landmark_14,landmark_15,landmark_16,landmark_17,landmark_18,landmark_19,landmark_20,landmark_21,landmark_22,landmark_23,landmark_24,landmark_25,landmark_26,landmark_27,landmark_28,landmark_29,landmark_30,landmark_31,landmark_32,landmark_33,landmark_34,landmark_35,landmark_36,landmark_37,landmark_38,landmark_39,landmark_40,landmark_41,landmark_42,landmark_43,landmark_44,landmark_45,landmark_46,landmark_47,landmark_48,landmark_49,landmark_50,landmark_51,landmark_52,landmark_53,landmark_54,landmark_55,landmark_56,landmark_57,landmark_58,landmark_59,landmark_60,landmark_61,landmark_62
thumbs_up,0.684849,0.8427018,-1.6168312e-07,0.66346514,0.6685353,-4.3235905e-05,0.60285825,0.5215684,-0.011881416,0.55767345,0.39621478,-0.026129985,0.56048524,0.29038545,-0.041872554,0.46848303,0.54858035,-0.018872652,0.38599953,0.5649586,-0.028120268,0.42847937,0.59755045,-0.038577694,0.47588387,0.6090507,-0.046148337,0.44007263,0.65815675,-0.02766895,0.37679547,0.65958846,-0.025601845,0.41967964,0.6827424,-0.02517197,0.4675673,0.6948992,-0.028436389,0.4313078,0.7696368,-0.034267947,0.38263825,0.7510095,-0.029472569,0.4212461,0.76916075,-0.01686744,0.4653023,0.7810359,-0.0126858605,0.43516046,0.8709469,-0.04115663,0.40529448,0.8437605,-0.03541804,0.44397563,0.855509,-0.017371666,0.47752255,0.8628439,-0.0035144985
thumbs_up,0.6712672,0.8586441,-1.12198755e-07,0.6498771,0.6828883,-0.0017860618,0.5924922,0.5379645,-0.014799468,0.5467832,0.4125901,-0.02976166,0.54838836,0.30642825,-0.045426372,0.4501706,0.57099926,-0.019305553,0.37600312,0.5704104,-0.027012289,0.41841254,0.5992807,-0.036864977,0.46356648,0.61429024,-0.044279724,0.41997558,0.68141764,-0.02631765,0.3682037,0.66630304,-0.021103062,0.41072327,0.6860087,-0.019862909,0.45551625,0.70248187,-0.023530412,0.41163713,0.79145867,-0.031149149,0.37467024,0.7597411,-0.022227515,0.41147262,0.7747153,-0.009560227,0.4531943,0.7903871,-0.0065963874,0.41574365,0.88951313,-0.036632635,0.39465457,0.85386837,-0.026842544,0.43122014,0.86328095,-0.008379003,0.4628078,0.87326163,0.0049314024
thumbs_up,0.6579171,0.8701228,-9.2695004e-08,0.6355551,0.6933392,-0.0006777617,0.5810644,0.5502056,-0.0132303685,0.5348273,0.42733574,-0.028086107,0.5348636,0.32246894,-0.043097142,0.43045586,0.58935195,-0.01334781,0.3702377,0.57708573,-0.019261707,0.41297778,0.6023757,-0.02952305,0.45486727,0.62035096,-0.037566833,0.39976993,0.69913244,-0.020365195,0.35969907,0.6703134,-0.011813588,0.40213028,0.68675494,-0.010746831,0.4435927,0.70678395,-0.015253563,0.39287952,0.80588996,-0.025277436,0.36821705,0.7633742,-0.012527652,0.40418544,0.7751746,-0.0004872676,0.44320455,0.79346436,0.0011713232,0.39822364,0.8992656,-0.031037215,0.3865156,0.8569542,-0.01722297,0.4216241,0.864295,0.0017192174,0.45093042,0.8764126,0.014678216
thumbs_up,0.6537249,0.86342365,-9.133752e-08,0.6318599,0.68723816,0.00056591997,0.57892644,0.54719895,-0.010844798,0.5336849,0.42787522,-0.02486736,0.5321809,0.32562843,-0.038943283,0.4272275,0.5857519,-0.0090040285,0.3745177,0.56813866,-0.014154414,0.41686812,0.5900373,-0.024841886,0.45618266,0.6083632,-0.033418775,0.39644647,0.69306725,-0.016297402,0.36272818,0.65941584,-0.0069208383,0.40520748,0.6738735,-0.0065080887,0.44456118,0.6950382,-0.011599956,0.38998634,0.79713446,-0.02163618,0.37055063,0.7520896,-0.00853799,0.40719214,0.76198465,0.0024709986,0.44507018,0.780779,0.003439797,0.39587197,0.8878237,-0.027776968,0.38820454,0.8446705,-0.01410903,0.4233274,0.8510046,0.003916078,0.45181513,0.8640518,0.016250035
thumbs_up,0.65412056,0.8429537,-1.20009e-07,0.6346845,0.6687578,0.0013231903,0.58176225,0.5293263,-0.009057443,0.5385151,0.41212827,-0.022470366,0.5378383,0.3125121,-0.03652386,0.4328153,0.56418216,-0.0071682325,0.38517153,0.551832,-0.013538219,0.42434415,0.57542676,-0.025847534,0.46111625,0.59505266,-0.035414282,0.4011949,0.666643,-0.0150159765,0.37527436,0.6430085,-0.0068874597,0.41661677,0.6593677,-0.008079793,0.45494395,0.6798311,-0.013910301,0.39418334,0.7683583,-0.021062696,0.38290852,0.73425376,-0.009649593,0.41874862,0.7455445,-0.000880437,0.45540595,0.7627219,-0.0008654998,0.39934948,0.8578466,-0.02789636,0.39881587,0.8247975,-0.016290942,0.43371445,0.83179456,-0.0005884658,0.46159673,0.843068,0.010578112
thumbs_up,0.64852846,0.80945,-1.5427466e-07,0.63269836,0.6389495,4.8061716e-05,0.5818398,0.5019647,-0.0109382495,0.54165864,0.3866036,-0.024779852,0.5421441,0.28933686,-0.03973197,0.43641192,0.53296745,-0.011168251,0.38751596,0.5268165,-0.018804565,0.42454678,0.55303156,-0.031658474,0.46173725,0.57327956,-0.04139077,0.40455747,0.6300556,-0.018409802,0.38662347,0.6176882,-0.011208521,0.42624125,0.6366111,-0.01331189,0.46284643,0.65553224,-0.019983497,0.39740226,0.7293142,-0.023777315,0.39331368,0.7054447,-0.013489756,0.4270262,0.71909744,-0.00607964,0.46203953,0.734801,-0.006979341,0.4013842,0.81781495,-0.029982287,0.4054649,0.79349977,-0.020070087,0.43934694,0.8017395,-0.0059664836,0.46650586,0.81155413,0.004303028
thumbs_up,0.6356433,0.7663232,-1.6876666e-07,0.6250031,0.59990215,-0.0006099065,0.57724065,0.46408764,-0.011908049,0.54021966,0.34973422,-0.025916968,0.5423616,0.25487468,-0.041378934,0.43469223,0.48898703,-0.0126217585,0.38684696,0.4868148,-0.020933105,0.42151046,0.5143044,-0.034593333,0.45836902,0.53441936,-0.04481801,0.4021905,0.5820719,-0.019726064,0.39080042,0.5757575,-0.01322985,0.42877945,0.5969884,-0.016300697,0.46320853,0.61575425,-0.023760503,0.39468366,0.67852813,-0.024979006,0.39564282,0.65917677,-0.015287386,0.42725343,0.6747993,-0.008580822,0.4600758,0.6900468,-0.009979315,0.39773312,0.76472336,-0.031123305,0.4042862,0.7442751,-0.0217121,0.43715945,0.753842,-0.008012442,0.46333003,0.763097,0.0019658601
thumbs_up,0.6222826,0.7341224,-1.7362886e-07,0.61637986,0.57135427,-0.001764481,0.5718645,0.43729615,-0.013292511,0.53628343,0.32484275,-0.027171915,0.5389737,0.23165794,-0.042539347,0.43091708,0.45786896,-0.01424471,0.38295594,0.4572987,-0.022850376,0.4155795,0.48560253,-0.036522515,0.4520412,0.5054727,-0.046730626,0.39745876,0.5483464,-0.020658918,0.39014727,0.5464193,-0.014720112,0.4274525,0.56854844,-0.018017462,0.46056572,0.58642495,-0.02564975,0.3892562,0.6429925,-0.025274476,0.3933597,0.6269723,-0.016451672,0.42381364,0.64283025,-0.0100973025,0.45516366,0.65727437,-0.011642074,0.39125893,0.7279855,-0.03082176,0.40029377,0.70973986,-0.022570467,0.43261844,0.7196639,-0.009519005,0.45789996,0.7284899,0.00014301436
thumbs_up,0.5980456,0.6954161,-1.8630774e-07,0.59531444,0.5352884,-0.0028835335,0.55567586,0.40304047,-0.014786159,0.5210685,0.29199305,-0.028633734,0.5240202,0.19986174,-0.04388098,0.41553226,0.41826263,-0.014696111,0.37193495,0.41906863,-0.022937458,0.40376607,0.45013514,-0.036474653,0.44008058,0.47202915,-0.046708114,0.3802827,0.50650024,-0.020288132,0.37845877,0.51031166,-0.013643054,0.41463494,0.5336479,-0.017121792,0.44572067,0.55037177,-0.02547066,0.37039256,0.59951484,-0.02417427,0.37757152,0.58782756,-0.015401974,0.40690833,0.604394,-0.009447888,0.4365337,0.6185504,-0.011573303,0.3705705,0.6837401,-0.029036015,0.3805162,0.6681677,-0.021336753,0.41237226,0.67907965,-0.008713272,0.43675208,0.6881031,0.00055192324
thumbs_up,0.57331383,0.67492276,-2.2615768e-07,0.5741728,0.51814395,-0.004794637,0.53817827,0.38618577,-0.016928907,0.5032586,0.27543867,-0.030508786,0.50594836,0.18398246,-0.045457877,0.39757544,0.39701137,-0.017436657,0.36096236,0.3983992,-0.025803551,0.39058298,0.43146315,-0.038829383,0.42444295,0.45556894,-0.04897134,0.35953343,0.48167047,-0.02187561,0.3691185,0.49480042,-0.015087937,0.40527815,0.51959604,-0.018514948,0.4342122,0.535458,-0.027526278,0.34755585,0.57336,-0.024683172,0.3651847,0.5730015,-0.016878543,0.39417163,0.5890826,-0.011739345,0.42176622,0.6022021,-0.014757158,0.3454052,0.6587101,-0.028613437,0.36268634,0.65145123,-0.022769157,0.3944406,0.66161233,-0.0117114615,0.41722435,0.66984993,-0.0035388365
thumbs_up,0.5673021,0.67680657,-2.4620132e-07,0.56779706,0.51964885,-0.0043549626,0.53386325,0.3893506,-0.016390244,0.4995849,0.27853933,-0.029956874,0.5023346,0.1870465,-0.044943064,0.39146337,0.39849386,-0.016973615,0.35849595,0.40079695,-0.023664497,0.3875697,0.43548274,-0.03498126,0.41998214,0.46087655,-0.044347268,0.35332066,0.48181987,-0.021543536,0.36573425,0.49788994,-0.013164167,0.40193,0.523353,-0.015852667,0.43051133,0.5390015,-0.024854738,0.34157783,0.57333297,-0.024304431,0.36131445,0.57700574,-0.015523324,0.3904115,0.59364504,-0.010538065,0.41798776,0.60690975,-0.014071855,0.33965734,0.65922755,-0.028160384,0.35814646,0.65648115,-0.022203857,0.38952678,0.66658175,-0.011727674,0.41194087,0.674489,-0.004138843
