gesture,landmark_0,landmark_1,landmark_2,landmark_3,landmark_4,landmark_5,landmark_6,landmark_7,landmark_8,landmark_9,landmark_10,landmark_11,landmark_12,landmark_13,landmark_14,landmark_15,landmark_16,landmark_17,landmark_18,landmark_19,landmark_20,landmark_21,landmark_22,landmark_23,landmark_24,landmark_25,landmark_26,landmark_27,landmark_28,landmark_29,landmark_30,landmark_31,landmark_32,landmark_33,landmark_34,landmark_35,landmark_36,landmark_37,landmark_38,landmark_39,landmark_40,landmark_41,landmark_42,landmark_43,landmark_44,landmark_45,landmark_46,landmark_47,landmark_48,landmark_49,landmark_50,landmark_51,landmark_52,landmark_53,landmark_54,landmark_55,landmark_56,landmark_57,landmark_58,landmark_59,landmark_60,landmark_61,landmark_62
fist,0.6860614,0.6545616,-1.908746e-07,0.7480157,0.5674129,0.00176949,0.7490722,0.47265506,-0.0015526685,0.7079717,0.42496356,-0.005231551,0.66234773,0.4141914,-0.008889319,0.7301577,0.3730211,-0.0029635893,0.7063049,0.3815711,-0.013875572,0.7060462,0.43534017,-0.028065335,0.71412456,0.47264695,-0.038492195,0.6681512,0.3682229,-0.010300759,0.654041,0.39334267,-0.007809407,0.6563365,0.44197783,-0.010577397,0.66700923,0.47753793,-0.015774524,0.60755014,0.39777568,-0.017149577,0.598916,0.42622876,-0.015430887,0.60829103,0.4724997,-0.012298146,0.62359285,0.5023185,-0.013993612,0.554844,0.4412406,-0.024104754,0.55261564,0.47553787,-0.024624322,0.5649132,0.51809835,-0.017256519,0.5770608,0.54064095,-0.011172626
fist,0.6734982,0.67104226,-1.9905617e-07,0.7402357,0.57917017,0.0024727085,0.74377537,0.4807968,-0.0018751692,0.69989836,0.42887458,-0.0062976414,0.65161395,0.41721487,-0.010964738,0.72105,0.36918893,-0.0072065815,0.70240635,0.3773883,-0.017399322,0.702239,0.43246,-0.031237002,0.70781887,0.47051373,-0.041717786,0.65509474,0.3686031,-0.014890375,0.64822185,0.391959,-0.0104567725,0.6516306,0.4417035,-0.012221666,0.65967184,0.480277,-0.017532164,0.5928464,0.40300584,-0.02139436,0.5920764,0.43089944,-0.017112289,0.6027645,0.47682118,-0.012943661,0.61549217,0.50976443,-0.014757993,0.53998893,0.45061955,-0.027926967,0.54555404,0.48101264,-0.02561746,0.55930513,0.5231613,-0.016643621,0.5690769,0.5478651,-0.00990624
fist,0.65574753,0.68402994,-2.028534e-07,0.72557175,0.58945435,0.0033360627,0.7315443,0.48882547,-0.00077375426,0.6866649,0.43419656,-0.0047787065,0.6372644,0.42183542,-0.009145519,0.7027471,0.36822355,-0.0077138604,0.6887417,0.37792853,-0.016093576,0.6888286,0.4336225,-0.02908269,0.69281,0.47240725,-0.03924999,0.63405645,0.37138653,-0.015200764,0.6320238,0.3955801,-0.008392176,0.6372665,0.44654036,-0.009565029,0.64403933,0.48697895,-0.01498617,0.5714167,0.4094591,-0.021051083,0.576213,0.43977684,-0.014373569,0.58874166,0.4848612,-0.010360116,0.6000022,0.5192266,-0.012700526,0.5195512,0.4602391,-0.026825005,0.53064334,0.48959082,-0.022008605,0.5454278,0.5312188,-0.012360533,0.55332357,0.5576313,-0.0054189754
fist,0.63402426,0.69435346,-2.1977037e-07,0.7070567,0.60220695,0.005586595,0.7178639,0.50339407,0.003345586,0.67701375,0.44347882,0.001092735,0.6287909,0.4291442,-0.0019694392,0.6784845,0.37278235,-0.0047426084,0.67023945,0.38513452,-0.008985326,0.6707151,0.4394545,-0.020067316,0.672361,0.47703105,-0.029412016,0.6092862,0.379651,-0.011816151,0.6125127,0.40365297,-0.00062079367,0.6189038,0.45455116,-0.0012238886,0.6236299,0.49604073,-0.0070584714,0.54840994,0.42029744,-0.016624149,0.5580099,0.4493739,-0.0064346446,0.5710039,0.49343094,-0.0027204356,0.5801536,0.52988476,-0.0057512266,0.49900287,0.47342157,-0.021025201,0.51271117,0.49679455,-0.013172498,0.5277732,0.53679985,-0.0024803807,0.5345663,0.56544256,0.005013574
fist,0.6282979,0.7008058,-2.3446994e-07,0.69955015,0.608868,0.006354776,0.71051836,0.51166093,0.005011098,0.6716472,0.4509124,0.0035577535,0.6248678,0.43558472,0.0013511949,0.667764,0.3769467,-0.0019297,0.66157556,0.39071006,-0.004293815,0.662043,0.4447311,-0.014439118,0.6630258,0.48221046,-0.023154592,0.59909135,0.38424867,-0.008452656,0.6039475,0.40867496,0.0044165775,0.6102091,0.45986646,0.0041042995,0.6145593,0.50228864,-0.0015391046,0.53909564,0.42475948,-0.0126134455,0.54969525,0.45477438,-0.00079210027,0.5624008,0.49860358,0.002604977,0.5713897,0.53621656,-0.0006312031,0.49038035,0.47791377,-0.016351756,0.5037556,0.5006424,-0.007208351,0.5187687,0.54024607,0.003424506,0.525932,0.5700103,0.010985928
fist,0.62460214,0.704722,-2.3796281e-07,0.6946213,0.6132739,0.0070924303,0.7060758,0.51691806,0.0065590413,0.6682615,0.45575348,0.0056214547,0.6221719,0.44093233,0.0038596136,0.66056985,0.38236415,0.0006923544,0.65580595,0.39605504,-0.0006756691,0.65675724,0.44880342,-0.010512967,0.6573516,0.48567796,-0.019013435,0.5932361,0.3902832,-0.0057845283,0.5989383,0.41426593,0.007693847,0.60520804,0.464006,0.0071040327,0.60930616,0.5059413,0.0013034476,0.534531,0.43031082,-0.00993028,0.54570067,0.45905003,0.00240608,0.55809224,0.5020305,0.005445875,0.56689996,0.5397843,0.002047815,0.48652562,0.48277774,-0.013637667,0.4993629,0.50351477,-0.0040794546,0.5142658,0.54243195,0.0063347607,0.5218302,0.5723657,0.013780871
fist,0.6202224,0.7113876,-2.4572165e-07,0.68791413,0.6200581,0.00649658,0.6990355,0.5242909,0.0059949304,0.66119236,0.4643766,0.0051295646,0.61610717,0.44991064,0.0036018316,0.6482391,0.39044183,0.00081834395,0.6471122,0.40408367,-0.0011127103,0.6496638,0.4561676,-0.011313287,0.64996105,0.49279204,-0.019956095,0.5820897,0.39972466,-0.0053307787,0.5906528,0.4242948,0.0072494075,0.5983608,0.4730115,0.0063920147,0.6024518,0.5139158,0.00056033395,0.52539706,0.44037825,-0.00934983,0.53897935,0.46822238,0.0022671106,0.55258685,0.5096677,0.0051432904,0.56146455,0.5464032,0.0018226166,0.47943068,0.493342,-0.013019884,0.4942109,0.5129842,-0.0038530703,0.5100716,0.55076784,0.0061447336,0.5176744,0.58010566,0.013298208
fist,0.60992295,0.719313,-2.6193362e-07,0.6753274,0.63086313,0.005993969,0.6874709,0.5379186,0.0055262335,0.6497087,0.48173743,0.004886158,0.6058714,0.46959662,0.0037204258,0.63009834,0.40503496,-0.0004146824,0.6327702,0.41854754,-0.0029989984,0.637126,0.46946064,-0.013495927,0.6375195,0.5056995,-0.022264,0.56549156,0.41649985,-0.006290652,0.57663214,0.44066182,0.005442851,0.5858809,0.48766106,0.0041954443,0.5901393,0.527913,-0.0019356923,0.5114333,0.45802432,-0.010101786,0.52652735,0.48409885,0.00075150456,0.5410756,0.52343965,0.0031113992,0.5501481,0.55939835,-0.00047193066,0.46823144,0.5115689,-0.013555673,0.48420653,0.529414,-0.0048558526,0.5006474,0.5654778,0.004517723,0.50815034,0.594088,0.011092646
fist,0.604029,0.7269982,-2.7525766e-07,0.6686725,0.64171094,0.004945801,0.6814145,0.55109245,0.003856182,0.6442499,0.49666157,0.0028040158,0.6013557,0.48427838,0.0014551257,0.6219393,0.41664058,-0.0020802268,0.6268486,0.42998403,-0.005978712,0.6319052,0.48112622,-0.017074548,0.6318058,0.51757824,-0.026160235,0.558109,0.428037,-0.007795105,0.57083255,0.45178938,0.0021917617,0.5808691,0.49887782,0.00046894397,0.58487666,0.5388576,-0.0057828836,0.50524867,0.4692598,-0.011589637,0.52123636,0.49460602,-0.00207211,0.5363072,0.5335316,0.00028890005,0.5451082,0.5691613,-0.0030797296,0.46350804,0.5225592,-0.015114501,0.4806265,0.5399459,-0.007250941,0.497348,0.57546157,0.0018718817,0.50442225,0.60367596,0.008296391
fist,0.60557526,0.7289243,-2.7274456e-07,0.6701657,0.64787644,0.0033364804,0.6832302,0.56012666,0.0011583152,0.6465095,0.50663817,-0.00074641965,0.60439014,0.4938375,-0.0028731588,0.62913096,0.42635337,-0.004089323,0.62925243,0.44370666,-0.009269087,0.6338146,0.49372703,-0.020870218,0.63460505,0.52934384,-0.030173335,0.56580627,0.43506664,-0.00961642,0.57383645,0.4615407,-0.0012741474,0.58334434,0.50833476,-0.0033468674,0.5879359,0.54701823,-0.009528169,0.51252264,0.4742039,-0.013410454,0.5244653,0.50249386,-0.0054638823,0.53898346,0.5415034,-0.003025854,0.54805446,0.5755954,-0.006055079,0.46984872,0.5252315,-0.01710796,0.48439178,0.5456379,-0.010642929,0.500441,0.58151096,-0.0018047193,0.50731957,0.60860085,0.004586215
