gesture,landmark_0,landmark_1,landmark_2,landmark_3,landmark_4,landmark_5,landmark_6,landmark_7,landmark_8,landmark_9,landmark_10,landmark_11,landmark_12,landmark_13,landmark_14,landmark_15,landmark_16,landmark_17,landmark_18,landmark_19,landmark_20,landmark_21,landmark_22,landmark_23,landmark_24,landmark_25,landmark_26,landmark_27,landmark_28,landmark_29,landmark_30,landmark_31,landmark_32,landmark_33,landmark_34,landmark_35,landmark_36,landmark_37,landmark_38,landmark_39,landmark_40,landmark_41,landmark_42,landmark_43,landmark_44,landmark_45,landmark_46,landmark_47,landmark_48,landmark_49,landmark_50,landmark_51,landmark_52,landmark_53,landmark_54,landmark_55,landmark_56,landmark_57,landmark_58,landmark_59,landmark_60,landmark_61,landmark_62
fist,0.65090066,0.7184183,-5.694728e-07,0.56098825,0.64606494,-0.027602408,0.50300115,0.5659995,-0.052327953,0.46701312,0.51208323,-0.075255245,0.48872295,0.523108,-0.090065375,0.60019064,0.38317722,-0.025640493,0.50198084,0.43706527,-0.062155504,0.51100266,0.50075597,-0.08062722,0.5380334,0.5032157,-0.09121552,0.6428638,0.411518,-0.032094836,0.52636635,0.4942809,-0.06868853,0.53795767,0.55414104,-0.07232654,0.56582034,0.54924774,-0.07003201,0.6728483,0.46730834,-0.044180688,0.5608668,0.54971313,-0.07319288,0.570141,0.6001096,-0.059570692,0.59595,0.5930181,-0.04606158,0.69158953,0.5374582,-0.060925025,0.6029612,0.6022053,-0.076205686,0.6097602,0.6341756,-0.06952264,0.63489616,0.62647486,-0.05995038
fist,0.65609396,0.7164653,-5.899581e-07,0.56683654,0.64327013,-0.028736347,0.5086697,0.5630408,-0.054047655,0.47257715,0.50931203,-0.07736389,0.49547535,0.52060974,-0.092386045,0.6061984,0.37818012,-0.027303014,0.50850093,0.4345971,-0.063641086,0.5169177,0.49958235,-0.080945276,0.54360455,0.5025436,-0.09069298,0.64971715,0.40622658,-0.03356967,0.5337301,0.49178928,-0.07062755,0.5442828,0.55314523,-0.0738924,0.57194185,0.547994,-0.07116105,0.68087184,0.46229616,-0.045500267,0.56905276,0.5472095,-0.075315654,0.57736504,0.59936607,-0.06180621,0.6031468,0.59270394,-0.048215743,0.7009967,0.53267366,-0.062169917,0.6128135,0.59944546,-0.07804872,0.61856055,0.6325456,-0.071575925,0.6433033,0.6252629,-0.062010698
fist,0.65761757,0.71909964,-5.8889725e-07,0.56833106,0.64499795,-0.029167235,0.51028347,0.56381166,-0.05463323,0.47415477,0.5095383,-0.077977255,0.49751464,0.5222038,-0.09295253,0.6091818,0.3804595,-0.028312493,0.5110911,0.43545312,-0.06448943,0.5191678,0.5008637,-0.081287935,0.5459019,0.5043584,-0.090754874,0.6528115,0.40878338,-0.034350462,0.5359776,0.4931318,-0.071510635,0.5461783,0.5550037,-0.074412145,0.5740868,0.55019605,-0.07144603,0.6838278,0.46525985,-0.046048198,0.5711289,0.54875976,-0.07590947,0.5791655,0.60147476,-0.062121313,0.60532093,0.59509295,-0.048364867,0.70374674,0.5358883,-0.06252075,0.6149609,0.60119236,-0.07849258,0.6205806,0.63447917,-0.072063796,0.64560837,0.6274933,-0.06254336
fist,0.657057,0.7248167,-5.92331e-07,0.56671536,0.64999896,-0.02779616,0.50846446,0.5694005,-0.052805483,0.4721424,0.5160959,-0.07597944,0.4937696,0.52658427,-0.09110365,0.60582095,0.38603157,-0.02717084,0.5078765,0.43993703,-0.06333979,0.516352,0.5053353,-0.08099767,0.54333746,0.50957996,-0.09104534,0.6488612,0.41481775,-0.03366953,0.53234017,0.4982174,-0.069976814,0.5432205,0.55902433,-0.07310375,0.57101953,0.55533564,-0.070653215,0.6796466,0.47130942,-0.045724694,0.5669179,0.5542887,-0.07493167,0.57591647,0.6060171,-0.061610788,0.60213083,0.6002493,-0.048471592,0.6993572,0.54195374,-0.06239769,0.61001384,0.6069792,-0.07820304,0.6169581,0.6400413,-0.07184267,0.6427834,0.63331604,-0.06251335
fist,0.6534885,0.73656,-5.8700823e-07,0.5622941,0.6627028,-0.026737249,0.50392663,0.5824909,-0.050962687,0.46776015,0.5293768,-0.07357172,0.4890698,0.53926015,-0.0882944,0.59996295,0.40023524,-0.025545318,0.50255847,0.45321637,-0.06130732,0.51194394,0.51785815,-0.07945429,0.53915226,0.5220081,-0.089952335,0.6422349,0.42889556,-0.032269802,0.52645963,0.51099956,-0.06778823,0.5384876,0.5706288,-0.071008936,0.56627864,0.56741065,-0.06887687,0.6723646,0.48479182,-0.044509936,0.560386,0.5672055,-0.072932184,0.570181,0.61800635,-0.059716843,0.5961701,0.61228883,-0.046875704,0.6915041,0.55487233,-0.06129986,0.60244477,0.6194397,-0.07661761,0.6104318,0.65198934,-0.070247635,0.63648736,0.64514357,-0.061121374
fist,0.6488905,0.7484582,-5.8253966e-07,0.558534,0.6763319,-0.025780102,0.5003718,0.5976497,-0.04945507,0.4637075,0.5448683,-0.07171572,0.4842216,0.5523848,-0.086124904,0.59294695,0.41450995,-0.023523295,0.49659625,0.46820277,-0.05929006,0.5069404,0.53214556,-0.07809084,0.53404105,0.53547525,-0.08897719,0.63443965,0.44218868,-0.030440558,0.52002734,0.52524173,-0.065535694,0.5333458,0.58404064,-0.069009386,0.56060845,0.5804498,-0.06701926,0.6641733,0.4966964,-0.042871036,0.553712,0.5808689,-0.07093505,0.5646971,0.63071144,-0.05789592,0.5899712,0.6243702,-0.045146845,0.68307316,0.5656582,-0.059775732,0.59528697,0.63219714,-0.07480031,0.6043563,0.6644446,-0.06836071,0.6301157,0.6569379,-0.059183586
fist,0.6463641,0.7548406,-5.75989e-07,0.5556606,0.6836864,-0.026342714,0.49707928,0.6038674,-0.04998762,0.4604682,0.5501982,-0.07208918,0.48207998,0.5602853,-0.08605403,0.59009534,0.42172933,-0.024079662,0.49313235,0.47540817,-0.059699975,0.504131,0.53950727,-0.077589266,0.5315019,0.5428444,-0.08791344,0.63175136,0.44846463,-0.03075313,0.5168649,0.5325612,-0.0667938,0.53094167,0.59202325,-0.07008972,0.5587424,0.5881979,-0.067696184,0.6613424,0.50223726,-0.04296759,0.5506612,0.58706874,-0.07152893,0.5623034,0.6378763,-0.057890248,0.5878001,0.63128406,-0.04457273,0.6803245,0.57052076,-0.059752125,0.5926846,0.63827175,-0.07513162,0.60256326,0.6709312,-0.068831585,0.62866485,0.6628822,-0.05965489
fist,0.6468836,0.7518953,-5.7042195e-07,0.5560087,0.6806281,-0.026340228,0.4968751,0.59999186,-0.049971893,0.4599052,0.5459172,-0.072010614,0.4813953,0.5578936,-0.08571924,0.58952254,0.4176876,-0.024516778,0.49179068,0.47263092,-0.059984036,0.503822,0.5365127,-0.07720365,0.53162503,0.539642,-0.08708894,0.63157237,0.4439849,-0.031226775,0.51600766,0.53049874,-0.06763549,0.531191,0.58971775,-0.07079407,0.55935776,0.58534276,-0.06824033,0.66145587,0.49764848,-0.043418527,0.55025995,0.58368766,-0.071958795,0.5629079,0.63473403,-0.05789892,0.5885663,0.62780607,-0.044334345,0.6808279,0.56598026,-0.06021852,0.59291923,0.63513315,-0.07562802,0.60325694,0.6680139,-0.0693856,0.6293951,0.65948844,-0.06022924
fist,0.6458576,0.7485529,-5.7531804e-07,0.5536053,0.6778319,-0.026789501,0.49413985,0.5971833,-0.050482035,0.4575054,0.5428667,-0.07252235,0.48005238,0.55598,-0.08617909,0.5881077,0.41533846,-0.025407532,0.4902431,0.47040716,-0.060534496,0.50234014,0.53467953,-0.07701503,0.5300652,0.5380982,-0.086461365,0.6303669,0.44141704,-0.03190839,0.51500404,0.5286598,-0.06850152,0.5302597,0.5882813,-0.07142016,0.55868083,0.5841069,-0.06869973,0.66036874,0.495039,-0.04386143,0.54957086,0.5817102,-0.07235889,0.5622835,0.6330298,-0.058082648,0.588153,0.62602484,-0.044431277,0.68001854,0.5632794,-0.060477804,0.5926379,0.63263553,-0.075777166,0.60288036,0.6655855,-0.06957561,0.6290664,0.65706706,-0.06051786
fist,0.64294624,0.7406891,-5.7961586e-07,0.55232656,0.671294,-0.026280697,0.49326962,0.5933236,-0.04992751,0.45630732,0.5407138,-0.07206749,0.47813606,0.5488421,-0.08604474,0.585673,0.41051856,-0.024680976,0.4889772,0.4648373,-0.06020976,0.5007022,0.5292951,-0.07760974,0.5284163,0.5329071,-0.0875089,0.6276752,0.43603343,-0.03123261,0.5137319,0.52167493,-0.06714858,0.528306,0.5821191,-0.07027177,0.556216,0.57881856,-0.067731954,0.6579225,0.4889586,-0.04322048,0.54827094,0.5746145,-0.07142598,0.56033075,0.62650144,-0.057429217,0.58576,0.62029874,-0.04391849,0.6778204,0.5569046,-0.05977788,0.5910165,0.62519693,-0.07494537,0.60034364,0.65876275,-0.0684608,0.62585866,0.65142375,-0.059084076
