gesture,landmark_0,landmark_1,landmark_2,landmark_3,landmark_4,landmark_5,landmark_6,landmark_7,landmark_8,landmark_9,landmark_10,landmark_11,landmark_12,landmark_13,landmark_14,landmark_15,landmark_16,landmark_17,landmark_18,landmark_19,landmark_20,landmark_21,landmark_22,landmark_23,landmark_24,landmark_25,landmark_26,landmark_27,landmark_28,landmark_29,landmark_30,landmark_31,landmark_32,landmark_33,landmark_34,landmark_35,landmark_36,landmark_37,landmark_38,landmark_39,landmark_40,landmark_41,landmark_42,landmark_43,landmark_44,landmark_45,landmark_46,landmark_47,landmark_48,landmark_49,landmark_50,landmark_51,landmark_52,landmark_53,landmark_54,landmark_55,landmark_56,landmark_57,landmark_58,landmark_59,landmark_60,landmark_61,landmark_62
thumbs_down,0.23923433,0.36775574,-3.456904e-07,0.24133702,0.45140806,-0.06475343,0.26674822,0.52146196,-0.10929855,0.27407825,0.5964188,-0.14414231,0.28268036,0.67958444,-0.17352423,0.37197247,0.4127482,-0.12233658,0.2890272,0.40695244,-0.17792678,0.25430542,0.41702753,-0.1979143,0.25909632,0.41020483,-0.20693822,0.37391353,0.3231967,-0.11159329,0.2660332,0.31842124,-0.1563392,0.2381218,0.34255782,-0.15200041,0.25005156,0.3484164,-0.14808063,0.35635823,0.25373927,-0.10475538,0.25648195,0.24864356,-0.1404548,0.23598166,0.2793302,-0.12031782,0.2548779,0.2924369,-0.10538334,0.32818887,0.19814959,-0.105535686,0.25722352,0.1915392,-0.131705,0.23995581,0.22500172,-0.12429818,0.25571546,0.24757965,-0.11528765
thumbs_down,0.24294642,0.3674266,-3.5126635e-07,0.24530149,0.44988355,-0.06164043,0.27114138,0.5195422,-0.1038747,0.27898175,0.59236586,-0.13692282,0.2884893,0.67440546,-0.16472098,0.376791,0.4118329,-0.1156341,0.29141182,0.40568882,-0.16923675,0.25772312,0.41466373,-0.18968773,0.26516855,0.40733927,-0.1995414,0.37885508,0.32238618,-0.10581793,0.27015314,0.31832728,-0.1484283,0.24386203,0.34210747,-0.14502159,0.2573524,0.3478138,-0.1422274,0.3614321,0.25277185,-0.09976287,0.2616057,0.24749482,-0.13400857,0.24157664,0.2779881,-0.1150618,0.2608544,0.29092824,-0.10117736,0.33352953,0.19712865,-0.10105164,0.263184,0.18965116,-0.12651224,0.2463417,0.22342484,-0.11959515,0.2619412,0.24648519,-0.11104007
thumbs_down,0.24660166,0.36953706,-3.5028032e-07,0.24948518,0.45146465,-0.0608854,0.27607912,0.5205445,-0.10251498,0.2838984,0.59307235,-0.13505404,0.29306072,0.6760076,-0.16227403,0.3818999,0.4137258,-0.11379375,0.2953996,0.4073453,-0.16721795,0.2626823,0.41544086,-0.1880887,0.2721536,0.40735474,-0.19837305,0.3842138,0.32489967,-0.104228534,0.2740151,0.32116622,-0.1469046,0.24809854,0.34554005,-0.14376923,0.26283914,0.35147887,-0.14105007,0.367221,0.2555402,-0.0984717,0.2660764,0.25051102,-0.13274616,0.24615654,0.281665,-0.11412291,0.2661553,0.29503736,-0.10030957,0.33972526,0.20012541,-0.1000254,0.26853842,0.19237226,-0.12530068,0.2517444,0.22631335,-0.11857353,0.26761404,0.24962911,-0.11008922
thumbs_down,0.24475336,0.37174597,-3.7010156e-07,0.24851708,0.45302543,-0.058434445,0.27648947,0.52122056,-0.09820084,0.28464696,0.59382796,-0.12968656,0.29319435,0.6767486,-0.15608048,0.382834,0.4149406,-0.105731845,0.2970968,0.4084541,-0.15804791,0.26261947,0.4167201,-0.1797774,0.27038386,0.40993905,-0.1906142,0.38525754,0.3266136,-0.0969918,0.27580652,0.32243863,-0.13828221,0.24810874,0.3466182,-0.13621499,0.26147264,0.35337496,-0.1340768,0.3682437,0.25727862,-0.092193164,0.26786876,0.2517073,-0.12544043,0.24687998,0.2829209,-0.10790644,0.26618966,0.29666921,-0.094664805,0.34061462,0.20157006,-0.09449777,0.26961845,0.19356593,-0.11821232,0.25193638,0.22770634,-0.11095522,0.26737335,0.25108427,-0.10210049
thumbs_down,0.24256544,0.37105045,-3.692756e-07,0.24580601,0.45265037,-0.060454357,0.273246,0.5205889,-0.10178001,0.28079888,0.5940568,-0.13443197,0.28876966,0.6778461,-0.16186889,0.37905368,0.4143653,-0.11117079,0.29514784,0.4087388,-0.16501224,0.260041,0.41619858,-0.18656482,0.26668337,0.4076982,-0.19709381,0.38203922,0.32552364,-0.10189615,0.27296558,0.3209843,-0.14462556,0.24448295,0.3451906,-0.1417221,0.2574056,0.35159636,-0.1388696,0.36517113,0.2561255,-0.09661526,0.2647609,0.25022024,-0.13084966,0.24338773,0.28144604,-0.112313464,0.26246828,0.29532006,-0.09838821,0.33752543,0.2008199,-0.09862165,0.26625648,0.19226947,-0.123322666,0.24833949,0.22644636,-0.116027914,0.26377708,0.25021696,-0.107089676
thumbs_down,0.23887876,0.36841208,-3.6998802e-07,0.24155867,0.4500792,-0.061453134,0.26818576,0.51909477,-0.1035879,0.2753338,0.5935032,-0.1368272,0.28304332,0.67645293,-0.16477206,0.37363523,0.41201147,-0.11384654,0.29091293,0.40556484,-0.1681799,0.25515264,0.4131421,-0.18936428,0.26042452,0.4042235,-0.1995061,0.37698716,0.32322478,-0.10425264,0.26888868,0.3167151,-0.14720044,0.24024288,0.34140342,-0.14385226,0.25272882,0.34795487,-0.14070927,0.3604738,0.25373617,-0.098620564,0.26072627,0.24590175,-0.13284095,0.2393777,0.2772326,-0.11373557,0.2582277,0.29101187,-0.09955909,0.3332315,0.19832039,-0.10036669,0.26194343,0.18901378,-0.12512542,0.24404912,0.22334898,-0.1175725,0.2594493,0.24711493,-0.1085034
thumbs_down,0.23481269,0.3652459,-3.7037537e-07,0.23632772,0.44780284,-0.0634109,0.26167917,0.51794827,-0.10704551,0.26872832,0.5935078,-0.14138688,0.2766244,0.6765239,-0.17028907,0.36740807,0.41228834,-0.118922554,0.28766337,0.40534362,-0.17453781,0.2508377,0.41240042,-0.1954514,0.2540168,0.40329885,-0.20523575,0.3716989,0.3229919,-0.10873046,0.26539832,0.31462252,-0.15303846,0.235154,0.3390213,-0.14881901,0.24626283,0.34609178,-0.14493614,0.3555066,0.25317636,-0.102564916,0.25613943,0.24485302,-0.13739052,0.2339597,0.27576527,-0.11698709,0.252002,0.28995666,-0.102038965,0.32841665,0.19751976,-0.10400593,0.2569812,0.1884838,-0.1293323,0.23855302,0.22257712,-0.121548675,0.2535084,0.246453,-0.11236956
thumbs_down,0.22888815,0.3642336,-3.653034e-07,0.22926898,0.44708747,-0.06258268,0.25397956,0.518242,-0.10571591,0.26050374,0.5941693,-0.13965715,0.26820904,0.6772911,-0.16818662,0.36044687,0.41464835,-0.11755948,0.28051597,0.4057967,-0.17232832,0.24400344,0.41369075,-0.19293182,0.2481021,0.40641826,-0.20271055,0.3654334,0.32525817,-0.107523955,0.25821862,0.31536025,-0.1510351,0.22782078,0.3401257,-0.14658853,0.23943183,0.34804347,-0.14264178,0.34961084,0.25500798,-0.10140292,0.2492977,0.24605712,-0.1351956,0.22711858,0.27663103,-0.11413109,0.24522853,0.29079518,-0.09890857,0.32290924,0.1986041,-0.10288893,0.2502821,0.19038066,-0.12740003,0.23173141,0.2240835,-0.11910714,0.24678671,0.24721918,-0.10967022
thumbs_down,0.22785008,0.36594662,-3.6463118e-07,0.22780764,0.4497649,-0.06135704,0.251679,0.52140737,-0.104088806,0.25763482,0.596371,-0.13786721,0.263943,0.679139,-0.16633266,0.35760856,0.41925827,-0.11719342,0.2793327,0.41014713,-0.1709077,0.24243864,0.41775006,-0.19056362,0.24496885,0.4106192,-0.19963549,0.36301684,0.32923964,-0.10744723,0.25594014,0.31963268,-0.14984287,0.22578752,0.3435474,-0.14469358,0.23676129,0.35092062,-0.14034587,0.34739518,0.25866815,-0.101375304,0.24646768,0.2507675,-0.13375942,0.22509208,0.2804523,-0.11191939,0.24310692,0.29413104,-0.096329674,0.32071018,0.20175023,-0.10285355,0.2478238,0.19454765,-0.12620036,0.23012921,0.22756734,-0.11723198,0.24541959,0.2501449,-0.107392766
thumbs_down,0.229455,0.36803007,-3.5132817e-07,0.22871783,0.45155066,-0.05998684,0.25171965,0.52346075,-0.102190554,0.25667912,0.59717906,-0.13552105,0.2618183,0.6796042,-0.1637364,0.3568623,0.42235118,-0.11738411,0.27452523,0.4134051,-0.1695664,0.24052818,0.42064825,-0.18830746,0.24604991,0.41321898,-0.19713256,0.36232015,0.33251435,-0.10800822,0.25138322,0.32495987,-0.14886577,0.22490594,0.3476646,-0.14336312,0.2381058,0.35379815,-0.13926831,0.34703413,0.26204795,-0.101918384,0.24406941,0.2548505,-0.13307834,0.22551414,0.28288877,-0.111117266,0.24506602,0.2952561,-0.09574952,0.32062975,0.20484063,-0.10329048,0.24719961,0.19783656,-0.12642837,0.23149624,0.22967128,-0.11770097,0.24792556,0.25142026,-0.10812466
