gesture,landmark_0,landmark_1,landmark_2,landmark_3,landmark_4,landmark_5,landmark_6,landmark_7,landmark_8,landmark_9,landmark_10,landmark_11,landmark_12,landmark_13,landmark_14,landmark_15,landmark_16,landmark_17,landmark_18,landmark_19,landmark_20,landmark_21,landmark_22,landmark_23,landmark_24,landmark_25,landmark_26,landmark_27,landmark_28,landmark_29,landmark_30,landmark_31,landmark_32,landmark_33,landmark_34,landmark_35,landmark_36,landmark_37,landmark_38,landmark_39,landmark_40,landmark_41,landmark_42,landmark_43,landmark_44,landmark_45,landmark_46,landmark_47,landmark_48,landmark_49,landmark_50,landmark_51,landmark_52,landmark_53,landmark_54,landmark_55,landmark_56,landmark_57,landmark_58,landmark_59,landmark_60,landmark_61,landmark_62
thumbs_down,0.6588267,0.39941457,-9.5154127e-07,0.6243122,0.50204134,-0.053420823,0.56115025,0.58834016,-0.084258355,0.5243989,0.6489595,-0.10709999,0.49393567,0.7021028,-0.12356565,0.47362,0.44015455,-0.07305319,0.5637793,0.47624725,-0.109021805,0.6080255,0.484819,-0.125848,0.6081084,0.48023313,-0.13723764,0.48572725,0.33804744,-0.06801768,0.60384786,0.40236825,-0.10083668,0.63980645,0.42320624,-0.10838415,0.6309565,0.4184288,-0.11559647,0.5168701,0.25666457,-0.06671952,0.6218009,0.32189927,-0.102170154,0.65527046,0.34749246,-0.0937708,0.64890224,0.3461833,-0.08707739,0.553287,0.19387412,-0.07142248,0.62040794,0.23535244,-0.09870819,0.6545838,0.26557645,-0.09213146,0.65688026,0.271964,-0.08434775
thumbs_down,0.66059536,0.38911694,-9.416488e-07,0.6261673,0.4925901,-0.05216539,0.5600318,0.5798675,-0.081572786,0.52326,0.64029646,-0.10322565,0.49377713,0.69393694,-0.118411556,0.46955404,0.43217263,-0.06922127,0.5555492,0.46701527,-0.10542655,0.6001507,0.47456312,-0.12325473,0.60143197,0.47008052,-0.13525496,0.47938424,0.33070168,-0.06410537,0.59620845,0.39094248,-0.09677851,0.63194305,0.41020626,-0.104823805,0.6238142,0.40515357,-0.11215903,0.5091728,0.24920781,-0.063004956,0.6142124,0.31002527,-0.09764131,0.64753973,0.3345782,-0.08970049,0.64121306,0.3333983,-0.083247244,0.5447324,0.18582988,-0.06793048,0.6125042,0.22514093,-0.09470657,0.64539045,0.25339958,-0.0892063,0.64576805,0.25882185,-0.08211711
thumbs_down,0.65751624,0.37803045,-9.2411057e-07,0.6243056,0.48371467,-0.05168298,0.557042,0.5727984,-0.07999617,0.520574,0.6332359,-0.10038443,0.4912272,0.687853,-0.11411394,0.4618678,0.42606825,-0.0671749,0.5505163,0.461677,-0.10252808,0.59246516,0.46671313,-0.12007803,0.58954537,0.46056977,-0.13223736,0.46966848,0.3247963,-0.061924953,0.58991563,0.38221583,-0.09408571,0.62258613,0.39890918,-0.102008924,0.6103522,0.39292237,-0.10929121,0.4981017,0.24229646,-0.060769856,0.6057878,0.30067664,-0.09476273,0.6371058,0.32281598,-0.086590104,0.627483,0.32078046,-0.080091394,0.5327946,0.17778756,-0.06572516,0.60295206,0.21582718,-0.09253097,0.63377446,0.24125592,-0.087694734,0.63068086,0.24473795,-0.081013806
thumbs_down,0.64858973,0.36465374,-8.8415925e-07,0.6189922,0.47265345,-0.053105187,0.55305827,0.5659032,-0.0815467,0.5170282,0.6270526,-0.101283826,0.48717636,0.68227106,-0.11393914,0.45136276,0.41975155,-0.06827812,0.54415834,0.45519337,-0.102282844,0.58145434,0.45767817,-0.11899583,0.5723557,0.4497243,-0.13126557,0.4569005,0.31870654,-0.061971426,0.5822144,0.3723015,-0.09335482,0.6085385,0.3865845,-0.10089655,0.589604,0.38033798,-0.108262494,0.48385492,0.2352056,-0.059801303,0.59545314,0.2907825,-0.092895314,0.6211804,0.31028628,-0.08416574,0.6055602,0.3072874,-0.0776843,0.5176493,0.16976058,-0.0639659,0.59126747,0.20683844,-0.09139935,0.61702305,0.22870986,-0.087711304,0.60762244,0.22993545,-0.08185759
thumbs_down,0.63328,0.35438985,-8.3648e-07,0.611803,0.46191654,-0.057930052,0.5508878,0.55901587,-0.08858587,0.5151999,0.62214136,-0.10936804,0.483375,0.67823994,-0.12223221,0.43805328,0.4171799,-0.071725026,0.53132,0.4491318,-0.10503507,0.5646989,0.45017347,-0.120565556,0.54972327,0.4425865,-0.13254717,0.43970498,0.3167412,-0.06310727,0.5645992,0.36205563,-0.09468196,0.58601415,0.37518713,-0.102054335,0.56095713,0.37146991,-0.109399416,0.46404904,0.23243444,-0.059003264,0.573876,0.2808569,-0.09284352,0.59538937,0.29811132,-0.0840597,0.5750113,0.29619724,-0.077503964,0.49606556,0.1661577,-0.0615597,0.56808525,0.19685788,-0.09069985,0.5892061,0.21555357,-0.08847982,0.5748186,0.21688251,-0.08352007
thumbs_down,0.623388,0.34086722,-7.8391724e-07,0.60791427,0.44554058,-0.059865702,0.55185,0.5446412,-0.09183526,0.5184548,0.6107403,-0.11337354,0.4897116,0.67044467,-0.12689188,0.43541065,0.4074499,-0.07442429,0.5283458,0.4356616,-0.10713677,0.55555594,0.43659657,-0.122541524,0.53599876,0.4307579,-0.13509937,0.43371758,0.307993,-0.06484113,0.5604068,0.34678546,-0.09566378,0.5751997,0.35862663,-0.1028226,0.54538715,0.3564295,-0.11044912,0.45598722,0.22359867,-0.059774518,0.5674713,0.2668439,-0.09269239,0.5820373,0.2811995,-0.08311099,0.5563284,0.27879813,-0.07635764,0.48650265,0.1572732,-0.061620884,0.5605903,0.18501854,-0.09131888,0.5748097,0.19966199,-0.08982162,0.55359685,0.1989204,-0.08543365
thumbs_down,0.62900424,0.33206835,-7.840782e-07,0.6138939,0.43338543,-0.059617,0.5574611,0.5312599,-0.091785446,0.5255505,0.6009654,-0.11378981,0.5016943,0.6659707,-0.12791018,0.44129744,0.39877686,-0.07457523,0.5307521,0.42766032,-0.10807916,0.5592202,0.42886257,-0.12363583,0.54083824,0.42348695,-0.13611516,0.43869728,0.30002815,-0.06539054,0.5624269,0.3389206,-0.09704392,0.5799554,0.35090277,-0.10429851,0.551567,0.34876,-0.11171617,0.4606781,0.21596818,-0.0607213,0.56906414,0.25880736,-0.09414407,0.58624524,0.2731782,-0.084503554,0.56283617,0.27134034,-0.07751797,0.49104053,0.1499817,-0.06293147,0.56171715,0.17551243,-0.09243513,0.5770414,0.18992524,-0.09049453,0.55775225,0.18995823,-0.08575628
thumbs_down,0.6366964,0.32314906,-7.957459e-07,0.61966014,0.41997328,-0.05920198,0.56287885,0.5168476,-0.091948494,0.5343145,0.59103966,-0.114981614,0.5189314,0.66141605,-0.13055992,0.44802818,0.38651887,-0.07611188,0.53368807,0.41709536,-0.11188575,0.5655873,0.42061836,-0.12837663,0.5516389,0.41657943,-0.14089593,0.44572806,0.2881183,-0.06756862,0.5682886,0.32996017,-0.10141621,0.5910441,0.3451928,-0.10917459,0.56628,0.34327012,-0.1163121,0.46849197,0.20445666,-0.06352566,0.5764748,0.24965031,-0.09853093,0.59816056,0.26745486,-0.089623414,0.5784575,0.2666091,-0.08255561,0.4994734,0.13901496,-0.06626515,0.569172,0.16537778,-0.095742166,0.5873876,0.18169874,-0.09353928,0.57143956,0.18282565,-0.0884529
thumbs_down,0.6476895,0.3168045,-7.797727e-07,0.6294024,0.4070672,-0.06182877,0.5726045,0.50176936,-0.0969859,0.5489249,0.5810326,-0.12250409,0.54271877,0.65512437,-0.14054832,0.45669532,0.37837306,-0.08041723,0.5380518,0.41245204,-0.12063424,0.57711715,0.4169394,-0.13827334,0.5678847,0.41258764,-0.1503717,0.45542106,0.2814022,-0.07159474,0.5737339,0.32748336,-0.1103964,0.60591036,0.34468332,-0.11872365,0.58495986,0.3417025,-0.12484084,0.47932371,0.19907513,-0.06774621,0.5835849,0.24685967,-0.10659808,0.6143735,0.26834512,-0.09856938,0.6004678,0.26881444,-0.09088912,0.51091707,0.13420773,-0.0707878,0.57637036,0.16085622,-0.1004379,0.60148376,0.18102272,-0.09768669,0.5924299,0.18534097,-0.0919065
thumbs_down,0.6538621,0.31238377,-7.1966167e-07,0.63723767,0.3975284,-0.06683418,0.5844154,0.49025664,-0.10661532,0.564605,0.5704099,-0.13597943,0.5619599,0.64664304,-0.1576143,0.46455893,0.37598228,-0.09069747,0.54956627,0.412323,-0.13765478,0.5904568,0.41437325,-0.1583924,0.5815907,0.40879256,-0.17140153,0.46362847,0.2800534,-0.080716446,0.58303803,0.32831496,-0.12574662,0.61802673,0.34339428,-0.13441916,0.59729654,0.33894354,-0.13950107,0.487814,0.19838351,-0.07631405,0.5939275,0.24717824,-0.12009324,0.6267618,0.26784524,-0.111552,0.61312693,0.26719803,-0.102212526,0.5200387,0.13325286,-0.07922535,0.586554,0.162417,-0.110954955,0.6131843,0.18329477,-0.10830668,0.60522807,0.18734357,-0.102004275
