gesture,landmark_0,landmark_1,landmark_2,landmark_3,landmark_4,landmark_5,landmark_6,landmark_7,landmark_8,landmark_9,landmark_10,landmark_11,landmark_12,landmark_13,landmark_14,landmark_15,landmark_16,landmark_17,landmark_18,landmark_19,landmark_20,landmark_21,landmark_22,landmark_23,landmark_24,landmark_25,landmark_26,landmark_27,landmark_28,landmark_29,landmark_30,landmark_31,landmark_32,landmark_33,landmark_34,landmark_35,landmark_36,landmark_37,landmark_38,landmark_39,landmark_40,landmark_41,landmark_42,landmark_43,landmark_44,landmark_45,landmark_46,landmark_47,landmark_48,landmark_49,landmark_50,landmark_51,landmark_52,landmark_53,landmark_54,landmark_55,landmark_56,landmark_57,landmark_58,landmark_59,landmark_60,landmark_61,landmark_62
ok_sign,0.63251674,0.71609294,-8.61822e-08,0.56128985,0.65982205,-0.015276721,0.49778682,0.59771454,-0.036113895,0.43941683,0.55547625,-0.06211247,0.41518593,0.4935461,-0.08758493,0.5613178,0.4441163,-0.0004846657,0.498897,0.39276126,-0.050642975,0.45624527,0.4281732,-0.095662996,0.43899542,0.47543326,-0.118848085,0.58876693,0.41656995,-0.014349734,0.5539851,0.28833067,-0.050157882,0.5142168,0.21378525,-0.078471825,0.47919893,0.15187316,-0.094647534,0.6244687,0.41800147,-0.035233982,0.60846466,0.28308395,-0.06510694,0.58210033,0.19944504,-0.08024961,0.55558234,0.12685478,-0.08615367,0.6555473,0.4476026,-0.05826665,0.6601398,0.34338525,-0.0735505,0.65437096,0.26742095,-0.07254496,0.6456743,0.1976922,-0.069122344
ok_sign,0.6344938,0.71533644,-7.331722e-08,0.56344044,0.65981334,-0.015459421,0.4996272,0.59832245,-0.036329087,0.4412121,0.5557622,-0.062311202,0.41629133,0.49348196,-0.08769695,0.5619572,0.4447259,-0.0009801268,0.49944052,0.3926864,-0.05055831,0.45759577,0.42937404,-0.09478958,0.44147387,0.47750837,-0.117545985,0.5897769,0.41705093,-0.014668574,0.5551094,0.28868598,-0.050311692,0.51617426,0.21420579,-0.0783514,0.48218432,0.15115346,-0.09442618,0.6256507,0.41862074,-0.03532111,0.6096009,0.2842084,-0.06541917,0.583614,0.20083818,-0.08073802,0.5576082,0.12776856,-0.08676913,0.65696275,0.44834358,-0.058050644,0.66128397,0.3445378,-0.0735865,0.65575296,0.26892808,-0.07275672,0.64743996,0.19919595,-0.06948407
ok_sign,0.63682467,0.7149731,-6.35062e-08,0.56604534,0.66007626,-0.015827805,0.50180966,0.59851557,-0.036534123,0.44365174,0.5551137,-0.062155426,0.41946656,0.49209872,-0.08707206,0.5634776,0.44570392,-0.0015006546,0.5021427,0.39287075,-0.05131521,0.46084327,0.42856917,-0.09541798,0.44466838,0.4760239,-0.117986955,0.591307,0.4180564,-0.014828697,0.55724555,0.28906062,-0.050795317,0.5193331,0.21444094,-0.07872119,0.4860693,0.15081532,-0.09458255,0.6275021,0.41918835,-0.035145268,0.61108387,0.2849555,-0.06574042,0.5855995,0.20208772,-0.08105376,0.5600047,0.12933683,-0.086781174,0.65972614,0.44814205,-0.05752871,0.6633369,0.34333247,-0.073184825,0.6581475,0.2679692,-0.07224232,0.6502361,0.1987951,-0.068727024
ok_sign,0.63965213,0.7142422,-5.2872377e-08,0.56902826,0.65949357,-0.015723545,0.50442433,0.59752965,-0.036208037,0.44575024,0.5536152,-0.061631054,0.42152423,0.48983654,-0.0863127,0.5656321,0.4458488,-0.0008996384,0.504043,0.39233539,-0.050737716,0.46276984,0.42721996,-0.09491344,0.44647974,0.47388196,-0.11746423,0.5935035,0.41800508,-0.014148158,0.55977684,0.28828135,-0.050402768,0.5221666,0.21318781,-0.07862827,0.48897457,0.14930044,-0.09456165,0.6297273,0.4185114,-0.03437096,0.61260515,0.28439754,-0.06501559,0.5871378,0.20178096,-0.080187246,0.56163085,0.12930013,-0.085626304,0.66227835,0.44625354,-0.05666103,0.664873,0.340944,-0.07192453,0.65965384,0.26580977,-0.07054752,0.6519764,0.19712679,-0.066639066
ok_sign,0.6425814,0.71582687,-5.7051096e-08,0.57246715,0.65979016,-0.016069924,0.5081433,0.5976414,-0.0364461,0.44929233,0.55317336,-0.061697084,0.42456523,0.4886279,-0.08608601,0.56946164,0.44606107,-0.00082242524,0.50791013,0.39213043,-0.05120185,0.46555656,0.42589942,-0.095819995,0.44803175,0.47176704,-0.11850159,0.59690845,0.4179328,-0.013738647,0.5626057,0.28770396,-0.05008226,0.5247458,0.2121027,-0.07802026,0.49135098,0.14834239,-0.0935743,0.63303155,0.4179601,-0.03374327,0.6153652,0.28395993,-0.064188324,0.5900246,0.20139074,-0.078516915,0.5643734,0.12950023,-0.08317488,0.6657261,0.44494185,-0.055956908,0.66835934,0.33900467,-0.070880726,0.6629684,0.26358414,-0.068902165,0.65482956,0.19524507,-0.064363554
ok_sign,0.6419342,0.715789,-6.409518e-08,0.5725284,0.6594667,-0.01621315,0.50881195,0.59835815,-0.03654918,0.45040306,0.55405045,-0.06164478,0.42506084,0.4899045,-0.08583308,0.5710307,0.44670826,-0.0010765826,0.50941795,0.39333892,-0.051291633,0.46614346,0.42674345,-0.0959004,0.44771776,0.47224253,-0.11863387,0.5981966,0.41840044,-0.013686558,0.5636906,0.2887175,-0.049475983,0.5258595,0.21311378,-0.07699772,0.4928325,0.1492031,-0.092426606,0.63411176,0.4184578,-0.033380937,0.61691254,0.28474227,-0.06335379,0.5917057,0.20222731,-0.07734375,0.56628746,0.1302245,-0.081919916,0.66642517,0.4455327,-0.055327386,0.6697806,0.34029454,-0.07009483,0.66456354,0.26512247,-0.06806344,0.6564693,0.19669394,-0.06354006
ok_sign,0.64430094,0.72051847,-7.2369644e-08,0.5748952,0.6634534,-0.016350565,0.5112011,0.6004491,-0.03614753,0.4532507,0.5555376,-0.060519926,0.4250198,0.49314946,-0.083932444,0.5726909,0.44916186,-0.0015223803,0.5109929,0.39578992,-0.051553518,0.46714848,0.42982298,-0.09601236,0.44807214,0.47558776,-0.11874096,0.5998064,0.4207148,-0.014004698,0.56500244,0.29164067,-0.04932541,0.5274167,0.21595907,-0.07642167,0.49512833,0.15161532,-0.0917017,0.63572603,0.42127672,-0.033573583,0.61952424,0.28760058,-0.063404575,0.5947753,0.20532623,-0.077253126,0.5696103,0.13307276,-0.08186974,0.66829365,0.44938684,-0.055417337,0.67256135,0.3444405,-0.07051867,0.6677221,0.26939875,-0.06863151,0.6594821,0.20068388,-0.06422923
ok_sign,0.64825076,0.72204274,-6.8529175e-08,0.57775223,0.6648442,-0.014989237,0.5139762,0.59976554,-0.033735886,0.45661157,0.5550169,-0.057247777,0.4265333,0.49491844,-0.07978985,0.5753341,0.44956928,-0.0006322074,0.5129251,0.39748535,-0.050230645,0.46862108,0.43311268,-0.0943066,0.44952473,0.47979313,-0.11676053,0.6028074,0.42113265,-0.013635923,0.56875986,0.29315215,-0.048039544,0.5317429,0.2167279,-0.07416698,0.50011027,0.15171155,-0.08890434,0.6386211,0.42181054,-0.03364533,0.62358475,0.28879204,-0.06265147,0.59918857,0.20665622,-0.07570092,0.5745593,0.13483073,-0.079888284,0.67100143,0.4501349,-0.05589784,0.67626774,0.34579223,-0.07072918,0.67189175,0.2710015,-0.06849171,0.6642417,0.20266977,-0.06377106
ok_sign,0.6544644,0.72730047,-5.4105676e-08,0.5823916,0.6694958,-0.014127916,0.51900375,0.6022296,-0.032790404,0.4620801,0.5577734,-0.05658264,0.42958474,0.50009716,-0.07939287,0.5801872,0.4517513,-0.00065661536,0.516269,0.4015697,-0.05164694,0.4712565,0.44012412,-0.09678437,0.45234078,0.48890448,-0.11961265,0.6081856,0.42349848,-0.014310902,0.5752695,0.29621312,-0.048477404,0.53922254,0.21750204,-0.073695816,0.50849015,0.15075335,-0.08779527,0.64403224,0.4246114,-0.035035793,0.63010144,0.29188067,-0.062774025,0.6067564,0.20944043,-0.07351475,0.5831218,0.1379053,-0.07621357,0.67625207,0.4536851,-0.05824188,0.6825123,0.34985465,-0.07206656,0.6791532,0.27486077,-0.06822015,0.6729991,0.20662108,-0.062112473
ok_sign,0.65673625,0.7358855,-3.8446203e-08,0.5828039,0.6753125,-0.0141215725,0.51996917,0.60835415,-0.03407032,0.46397942,0.56462276,-0.05940617,0.4317506,0.50740784,-0.08375194,0.5834022,0.4563283,-0.0020195085,0.5171659,0.408302,-0.055015594,0.47104988,0.4490118,-0.1019478,0.45178613,0.49916512,-0.12576766,0.61187565,0.42918485,-0.016062994,0.57849634,0.3025285,-0.050561734,0.54282707,0.2211916,-0.07577373,0.5124206,0.15200132,-0.09015473,0.64769185,0.4314894,-0.03724728,0.6339146,0.29841492,-0.06410426,0.61104125,0.2148182,-0.07314982,0.58827394,0.14275523,-0.075028695,0.6791433,0.46185797,-0.061168063,0.68606514,0.3584453,-0.074194476,0.6831546,0.2827868,-0.06918205,0.6781861,0.21407361,-0.06224618
