gesture,landmark_0,landmark_1,landmark_2,landmark_3,landmark_4,landmark_5,landmark_6,landmark_7,landmark_8,landmark_9,landmark_10,landmark_11,landmark_12,landmark_13,landmark_14,landmark_15,landmark_16,landmark_17,landmark_18,landmark_19,landmark_20,landmark_21,landmark_22,landmark_23,landmark_24,landmark_25,landmark_26,landmark_27,landmark_28,landmark_29,landmark_30,landmark_31,landmark_32,landmark_33,landmark_34,landmark_35,landmark_36,landmark_37,landmark_38,landmark_39,landmark_40,landmark_41,landmark_42,landmark_43,landmark_44,landmark_45,landmark_46,landmark_47,landmark_48,landmark_49,landmark_50,landmark_51,landmark_52,landmark_53,landmark_54,landmark_55,landmark_56,landmark_57,landmark_58,landmark_59,landmark_60,landmark_61,landmark_62
peace,0.20118892,0.88281566,9.466541e-07,0.29884008,0.79403764,-0.025566518,0.33275533,0.66908944,-0.026541289,0.29469824,0.5612473,-0.030471686,0.237606,0.5129113,-0.03250456,0.35175818,0.55525744,0.015510263,0.41650015,0.43795,0.00065685227,0.4514729,0.36308652,-0.012868626,0.47917733,0.29716152,-0.023470638,0.28737608,0.5284385,0.008136626,0.3020842,0.3702402,-0.018592557,0.30972075,0.2640096,-0.042348452,0.3177071,0.17786524,-0.055182673,0.22121847,0.54538095,-0.0038881507,0.21965472,0.43979573,-0.058289915,0.22627139,0.53416044,-0.07089403,0.22889106,0.6118733,-0.06155353,0.15713176,0.59002143,-0.016929943,0.16254902,0.520985,-0.06914081,0.17722966,0.5983703,-0.07129726,0.1854359,0.668387,-0.05913456
peace,0.20139685,0.8853464,9.4596544e-07,0.29810983,0.79783,-0.026353398,0.33264542,0.67371434,-0.028263386,0.29543614,0.56578535,-0.03298535,0.23928528,0.5147105,-0.03580809,0.35029408,0.5563208,0.013665925,0.4159177,0.44067168,-0.0023599737,0.45147672,0.36651215,-0.016660541,0.4794963,0.3007494,-0.027632713,0.2859329,0.52892625,0.006530367,0.29934916,0.37023735,-0.021476764,0.30519807,0.26316524,-0.045907296,0.31176037,0.1756285,-0.05904016,0.21990982,0.5458933,-0.00518194,0.21854088,0.44027358,-0.060816277,0.22414461,0.53448695,-0.07338573,0.22637706,0.6125641,-0.0637756,0.15606627,0.59056824,-0.01789902,0.16120572,0.5225534,-0.0712945,0.1757155,0.6001602,-0.07347987,0.18427944,0.67035866,-0.060956925
peace,0.20130496,0.8874326,9.435145e-07,0.29819387,0.79866844,-0.025938455,0.3323752,0.6752486,-0.02788646,0.2952444,0.56765234,-0.032785725,0.23888886,0.5165263,-0.03580273,0.3493342,0.55738074,0.013911745,0.415289,0.4419799,-0.0023773534,0.4508415,0.3682208,-0.01694004,0.47880116,0.30243248,-0.028134111,0.2850005,0.5298151,0.0065147295,0.29744944,0.37098497,-0.02206723,0.30256036,0.26344427,-0.04703986,0.30858976,0.17525616,-0.060615033,0.21890578,0.5471169,-0.0054035066,0.21727636,0.44154802,-0.0612859,0.22290587,0.5358909,-0.073942535,0.22520027,0.6141225,-0.06443217,0.1549824,0.5922059,-0.01828785,0.16003814,0.524294,-0.071674325,0.17469053,0.60144126,-0.07384039,0.18338498,0.67129683,-0.06136132
peace,0.20101671,0.8899301,9.413754e-07,0.2979793,0.8010582,-0.026338208,0.3335011,0.67850184,-0.028795982,0.29706955,0.57041067,-0.034190875,0.24037936,0.51941663,-0.037724305,0.34908116,0.5586538,0.013274918,0.41515487,0.4430345,-0.0032176177,0.45093498,0.36924145,-0.017861243,0.47889394,0.30350193,-0.02903288,0.28465664,0.5309884,0.005887288,0.29635397,0.3720873,-0.022966376,0.30069688,0.26442003,-0.048150443,0.30579704,0.17634799,-0.06177137,0.21866961,0.5487734,-0.0059779496,0.21669066,0.44424558,-0.06198383,0.22285482,0.5386227,-0.074730776,0.22535174,0.6170632,-0.06514921,0.1547766,0.59425056,-0.018818093,0.15934919,0.5256827,-0.071978554,0.1742278,0.6019095,-0.07390092,0.18294866,0.6717361,-0.061193354
peace,0.20111299,0.8907474,9.422021e-07,0.29886097,0.7997347,-0.025940534,0.3335939,0.6772321,-0.027896425,0.2969433,0.5691249,-0.0329485,0.23963061,0.5190822,-0.036066294,0.34956115,0.55826837,0.014850643,0.41556305,0.44207883,-0.0012013229,0.4513401,0.36821258,-0.01574058,0.47926205,0.30218166,-0.02689976,0.2852261,0.53058636,0.0074219937,0.29638487,0.37185186,-0.020963242,0.30059332,0.2642517,-0.046092346,0.30557725,0.17658283,-0.05976308,0.21925373,0.54842293,-0.004596236,0.21695411,0.44503912,-0.059946656,0.2234694,0.5414379,-0.072619304,0.22630152,0.620818,-0.06298189,0.15535404,0.5937552,-0.017643586,0.15961704,0.52478975,-0.06989211,0.17468493,0.6003264,-0.07169031,0.18374309,0.66955614,-0.059037596
peace,0.20145884,0.89094937,9.414806e-07,0.3001985,0.79920834,-0.025867933,0.33468777,0.6752153,-0.02699846,0.29746115,0.56686765,-0.03130646,0.23915115,0.518686,-0.03360291,0.35149685,0.55719817,0.017158726,0.4170803,0.44057146,0.002356663,0.45265168,0.36667207,-0.011556719,0.48036426,0.30058765,-0.022546912,0.28691941,0.5296761,0.009760439,0.29767066,0.37097743,-0.017557835,0.30204386,0.26340544,-0.04240747,0.3068565,0.17629495,-0.056085546,0.22081093,0.5476802,-0.0024625298,0.21777716,0.44379488,-0.057298996,0.22511423,0.5406778,-0.0707472,0.22840877,0.6202902,-0.061743747,0.15683284,0.5929619,-0.015752278,0.16098082,0.52309144,-0.06777017,0.17619476,0.59844327,-0.070351295,0.18528485,0.66776496,-0.058508378
peace,0.20282356,0.88937235,9.3168376e-07,0.30303267,0.7950139,-0.023590866,0.33678207,0.66990036,-0.02365655,0.30040866,0.5613197,-0.027522663,0.24116755,0.516094,-0.029433772,0.35419947,0.55453336,0.01991815,0.41944999,0.43705446,0.0061183847,0.45507365,0.36346108,-0.007386903,0.4826654,0.29715306,-0.018400583,0.28988758,0.5264979,0.011804383,0.30086124,0.36868304,-0.015050044,0.3057708,0.26171273,-0.039876435,0.31075895,0.17525193,-0.053796183,0.22405675,0.54399157,-0.00095593015,0.22105579,0.43945003,-0.05408915,0.22896004,0.53738135,-0.06699283,0.23249567,0.61786747,-0.05809351,0.1602675,0.5889362,-0.014745022,0.16460106,0.51816,-0.06499788,0.17978823,0.5926865,-0.06724306,0.18885466,0.66203207,-0.055613715
peace,0.20610361,0.88286877,9.383176e-07,0.30685705,0.7885212,-0.023071844,0.33984327,0.6615488,-0.022878107,0.30246913,0.5534831,-0.026851058,0.24225345,0.5098886,-0.028839458,0.35792238,0.5487331,0.021916918,0.4225739,0.4316017,0.00865834,0.45816153,0.35869634,-0.004558372,0.4859806,0.29296982,-0.015560448,0.29385686,0.520813,0.013369667,0.3050594,0.36386716,-0.013210909,0.31070042,0.25736254,-0.037786044,0.31606436,0.17150863,-0.05162055,0.22804746,0.5379768,-2.4018402e-05,0.22557287,0.4335162,-0.053014956,0.2333611,0.53245056,-0.06574048,0.23648913,0.61319,-0.056776006,0.16432014,0.58220685,-0.014499952,0.16922265,0.51209825,-0.064482175,0.18425742,0.5867075,-0.06690774,0.19290172,0.6554361,-0.055644464
peace,0.20850614,0.8743536,9.548509e-07,0.30815226,0.7823302,-0.024547402,0.34069145,0.6562586,-0.024925075,0.30426484,0.5495628,-0.029201925,0.24560781,0.50245774,-0.03131373,0.36010155,0.54245484,0.021814303,0.42512137,0.42656517,0.008335686,0.4610447,0.35432726,-0.0050652763,0.48909298,0.2893871,-0.016194815,0.29630023,0.514918,0.013826266,0.30837628,0.35910732,-0.013004181,0.3143489,0.25287366,-0.038136434,0.31983396,0.1671984,-0.05236882,0.23054197,0.53168356,0.0006565409,0.22847125,0.42779174,-0.05343101,0.23540255,0.525584,-0.06750139,0.23817186,0.60532314,-0.059353817,0.16716889,0.57484716,-0.013650091,0.17229764,0.506603,-0.06509163,0.18666893,0.5812654,-0.06900495,0.19505003,0.6492005,-0.05872066
peace,0.21243589,0.86915493,9.488141e-07,0.31013364,0.77537656,-0.024860222,0.34206384,0.6500536,-0.025589684,0.30574313,0.544089,-0.029898439,0.24717236,0.496262,-0.032039963,0.36057454,0.53654945,0.02012199,0.42533508,0.42039266,0.006357233,0.46120292,0.34887296,-0.0070630917,0.48910952,0.28449634,-0.018009048,0.2965582,0.5091342,0.012519145,0.30811977,0.35334826,-0.013878942,0.313612,0.24803892,-0.038512655,0.3186267,0.16283941,-0.052372552,0.23135345,0.5266225,-0.00014716944,0.22819436,0.42295837,-0.05326327,0.23585638,0.5193151,-0.06698507,0.23942968,0.5980071,-0.058881223,0.16861334,0.5709665,-0.01395832,0.17240933,0.5028463,-0.064373314,0.18721886,0.5764214,-0.06773468,0.19636682,0.6437857,-0.057190657
